Plate,sample_well,Name,EGF1a,Ta54227,VRN1,VRN2,VRN3,VRN1_TA,VRN2_TA,VRN3_TA,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,TaNorm
GEP8,G8,SCN1110,29.34,28.22,30.28,NaN,NaN,0.239816029831316,0,0,8,G,4,1110,401110,2014-10-15,Full,Saracen,8,1.02067751869776
GEP8,G9,OT1029,26.99,26.655,27.625,NaN,34.505,0.510506062853597,0,0.00433425575026504,9,G,4,1029,401029,2014-10-15,Full,Otane,8,1.02067751869776
GEP8,H1,AMK210,28.325,28.495,NaN,NaN,NaN,0,0,0,1,H,4,210,400210,2014-10-06,None,Amarok,8,1.02067751869776
GEP8,H10,BW254,26.435,26.45,32.335,NaN,NaN,0.0169214850863426,0,0,10,H,4,254,400254,2014-10-20,None,Batten Win,8,1.02067751869776
GEP8,H11,BW1215,27.15,27.04,30.085,NaN,NaN,0.121161227116883,0,0,11,H,4,1215,401215,2014-10-21,Full,Batten Win,8,1.02067751869776
GEP8,H12,SCN1086,26.495,27.035,29.09,NaN,NaN,0.240648610775438,0,0,12,H,4,1086,401086,2014-10-21,Full,Saracen,8,1.02067751869776
GEP8,H2,SCN113,28.31,28.33,29.72,NaN,NaN,0.38156480224014,0,0,2,H,4,113,400113,2014-10-06,None,Saracen,8,1.02067751869776
GEP8,H3,BW1181,27.455,27.435,30.115,NaN,NaN,0.156041318612702,0,0,3,H,4,1181,401181,2014-10-07,Full,Batten Win,8,1.02067751869776
GEP8,H5,AMK203,28.42,28.5,NaN,NaN,NaN,0,0,0,5,H,4,203,400203,2014-10-14,None,Amarok,8,1.02067751869776
GEP8,H6,BS45,26.67,26.715,29.69,NaN,NaN,0.127184961512836,0,0,6,H,4,45,400045,2014-10-14,None,Batten Spr,8,1.02067751869776
GEP8,H7,CRWT1245,23.3533333333333,23.97,30.055,NaN,NaN,0.0147310083737225,0,0,7,H,4,1245,401245,2014-10-15,Full,CRWT153,8,1.02067751869776
GEP8,H8,SCN1116,29.85,29.075,31.265,NaN,NaN,0.219151430329009,0,0,8,H,4,1116,401116,2014-10-15,Full,Saracen,8,1.02067751869776
GEP8,H9,SCN99,27.8033333333333,27.39,28.925,NaN,NaN,0.345079338349157,0,0,9,H,4,99,400099,2014-10-20,None,Saracen,8,1.02067751869776
GEP9,A1,SCN1112,26.195,28.92,27.18,NaN,NaN,3.34035167771348,0,0,1,A,4,1112,401112,2014-10-21,Full,Saracen,8,0.944112859468258
GEP9,A10,BS1051,23.7633333333333,25.725,25.5433333333333,NaN,NaN,1.1341934003407,0,0,10,A,4,1051,401051,2014-11-04,Full,Batten Spr,8,0.944112859468258
GEP9,A11,SCN1087,28.915,30.565,29.57,NaN,NaN,1.99308052565573,0,0,11,A,4,1087,401087,2014-11-11,Full,Saracen,8,0.944112859468258
GEP9,A12,BW1190,28.26,29.805,28.83,NaN,NaN,1.9656411970905,0,0,12,A,4,1190,401190,2014-11-11,Full,Batten Win,8,0.944112859468258
GEP9,A2,BW1172,27.33,29.01,27.86,NaN,NaN,2.21913894413569,0,0,2,A,4,1172,401172,2014-10-28,Full,Batten Win,8,0.944112859468258
GEP9,A4,OT1030,25.7933333333333,27.96,26.56,NaN,33.51,2.63901582154579,0,0.0213443790117875,4,A,4,1030,401030,2014-10-28,Full,Otane,8,0.944112859468258
GEP9,A5,AMK207,25.69,28.19,NaN,31.675,NaN,0,0.0893121337338184,0,5,A,4,207,400207,2014-10-28,None,Amarok,8,0.944112859468258
GEP9,B1,SCN1105,26.865,29.355,28.05,NaN,NaN,2.47083727425386,0,0,1,B,4,1105,401105,2014-10-21,Full,Saracen,8,0.944112859468258
GEP9,B10,BS1058,22.79,24.7566666666667,24.59,NaN,NaN,1.12246204830937,0,0,10,B,4,1058,401058,2014-11-04,Full,Batten Spr,8,0.944112859468258
GEP9,B11,BS1035,29.46,30.915,30.185,NaN,NaN,1.65863909162888,0,0,11,B,4,1035,401035,2014-11-11,Full,Batten Spr,8,0.944112859468258
GEP9,B12,CRWT1220,24.37,26.755,26.74,NaN,NaN,1.01045144648677,0,0,12,B,4,1220,401220,2014-11-11,Full,CRWT153,8,0.944112859468258
GEP9,B2,BW1165,25.885,28.29,27.8133333333333,NaN,NaN,1.39152484417842,0,0,2,B,4,1165,401165,2014-10-28,Full,Batten Win,8,0.944112859468258
GEP9,B3,BS1072,24.17,26.53,25.67,NaN,NaN,1.81503831063432,0,0,3,B,4,1072,401072,2014-10-28,Full,Batten Spr,8,0.944112859468258
GEP9,B4,OT1021,28.22,29.565,28.39,NaN,33.8,2.25792880961226,0,0.0531053124461657,4,B,4,1021,401021,2014-10-28,Full,Otane,8,0.944112859468258
GEP9,B5,AMK168,24.4,27.135,NaN,NaN,NaN,0,0,0,5,B,4,168,400168,2014-10-28,None,Amarok,8,0.944112859468258
GEP9,B6,BS86,23.785,25.78,25.9,NaN,NaN,0.920187650624877,0,0,6,B,4,86,400086,2014-11-03,None,Batten Spr,8,0.944112859468258
GEP9,B7,AMK186,27.15,29.29,NaN,NaN,NaN,0,0,0,7,B,4,186,400186,2014-11-03,None,Amarok,8,0.944112859468258
GEP9,B8,CRWT1251,27.8866666666667,29.1,29.795,NaN,NaN,0.617709318563464,0,0,8,B,4,1251,401251,2014-11-04,Full,CRWT153,8,0.944112859468258
GEP9,B9,BW1166,23.225,25.705,25.285,NaN,NaN,1.33792755478611,0,0,9,B,4,1166,401166,2014-11-04,Full,Batten Win,8,0.944112859468258
GEP9,C1,AMK1140,28.0433333333333,29.055,30.755,32.46,NaN,0.307786103336228,0.0944045365976765,0,1,C,4,1140,401140,2014-10-21,Full,Amarok,8,0.944112859468258
GEP9,C10,CRWT1268,25.39,27.61,28.375,NaN,NaN,0.588453368609383,0,0,10,C,4,1268,401268,2014-11-11,Full,CRWT153,8,0.944112859468258
GEP9,C11,SCN1096,24.615,27.3,26.455,NaN,NaN,1.79626474576787,0,0,11,C,4,1096,401096,2014-11-11,Full,Saracen,8,0.944112859468258
GEP9,C12,BW1193,25.17,27.115,26.65,NaN,NaN,1.38031735339663,0,0,12,C,4,1193,401193,2014-11-11,Full,Batten Win,8,0.944112859468258
GEP9,C2,BW1177,25.34,27.875,28.3,NaN,NaN,0.744838731561353,0,0,2,C,4,1177,401177,2014-10-28,Full,Batten Win,8,0.944112859468258
GEP9,C3,BS1048,27.9133333333333,29.42,28.7,NaN,NaN,1.64718203453514,0,0,3,C,4,1048,401048,2014-10-28,Full,Batten Spr,8,0.944112859468258
GEP9,C4,BW220,25.4533333333333,27.685,28.645,NaN,NaN,0.514056913328034,0,0,4,C,4,220,400220,2014-10-28,None,Batten Win,8,0.944112859468258
GEP9,C5,AMK197,24.4333333333333,27.0766666666667,NaN,32.63,NaN,0,0.021295119952888,0,5,C,4,197,400197,2014-10-28,None,Amarok,8,0.944112859468258
GEP9,C6,BS79,26.91,28.68,28.705,NaN,NaN,0.982820598545252,0,0,6,C,4,79,400079,2014-11-03,None,Batten Spr,8,0.944112859468258
GEP9,C7,CRWT352,27.32,28.81,NaN,NaN,NaN,0,0,0,7,C,4,352,400352,2014-11-03,None,CRWT153,8,0.944112859468258
GEP9,C8,CRWT1242,22.485,25.36,26.935,NaN,NaN,0.335643125695065,0,0,8,C,4,1242,401242,2014-11-04,Full,CRWT153,8,0.944112859468258
GEP9,C9,BW1187,24.2766666666667,26.42,26.83,NaN,NaN,0.752623373705535,0,0,9,C,4,1187,401187,2014-11-04,Full,Batten Win,8,0.944112859468258
GEP9,D1,AMK1139,25.22,27.365,29.895,32.885,NaN,0.173138683513865,0.0217928697867251,0,1,D,4,1139,401139,2014-10-21,Full,Amarok,8,0.944112859468258
GEP9,D10,CRWT1263,26.75,28.84,29.4,NaN,NaN,0.678302163723837,0,0,10,D,4,1263,401263,2014-11-11,Full,CRWT153,8,0.944112859468258
GEP9,D11,BS1045,25.87,27.425,26.6,NaN,NaN,1.77153503820472,0,0,11,D,4,1045,401045,2014-11-11,Full,Batten Spr,8,0.944112859468258
GEP9,D12,AMK1135,25.135,26.695,25.68,NaN,NaN,2.02090289297353,0,0,12,D,4,1135,401135,2014-11-11,Full,Amarok,8,0.944112859468258
GEP9,D2,AMK1136,26.8666666666667,29.52,27.81,NaN,NaN,3.27160823423113,0,0,2,D,4,1136,401136,2014-10-28,Full,Amarok,8,0.944112859468258
GEP9,D3,BS1049,26.76,28.525,27.695,NaN,NaN,1.77768536233314,0,0,3,D,4,1049,401049,2014-10-28,Full,Batten Spr,8,0.944112859468258
GEP9,D4,BW250,24.63,26.8233333333333,30.645,NaN,NaN,0.0707234926367811,0,0,4,D,4,250,400250,2014-10-28,None,Batten Win,8,0.944112859468258
GEP9,D5,SCN132,23,25.905,25.01,NaN,NaN,1.85960988522633,0,0,5,D,4,132,400132,2014-10-28,None,Saracen,8,0.944112859468258
GEP9,D6,BS67,25.705,27.92,28.465,NaN,NaN,0.685391402489853,0,0,6,D,4,67,400067,2014-11-03,None,Batten Spr,8,0.944112859468258
GEP9,D7,CRWT302,27.7366666666667,30.575,NaN,NaN,NaN,0,0,0,7,D,4,302,400302,2014-11-03,None,CRWT153,8,0.944112859468258
GEP9,D8,OT1014,28.975,30.34,30.205,NaN,NaN,1.09809281378705,0,0,8,D,4,1014,401014,2014-11-04,Full,Otane,8,0.944112859468258
GEP9,D9,BW1178,24.41,26.375,26.375,NaN,NaN,1,0,0,9,D,4,1178,401178,2014-11-04,Full,Batten Win,8,0.944112859468258
GEP9,E1,AMK1145,24.77,27.205,31.66,31.655,NaN,0.0455943857575054,0.0457526779983007,0,1,E,4,1145,401145,2014-10-21,Full,Amarok,8,0.944112859468258
GEP9,E10,CRWT1240,23.225,25.6033333333333,27.93,NaN,NaN,0.1993441720983,0,0,10,E,4,1240,401240,2014-11-11,Full,CRWT153,8,0.944112859468258
GEP9,E11,SCN1088,24.245,25.9866666666667,25.08,NaN,NaN,1.87470899311996,0,0,11,E,4,1088,401088,2014-11-11,Full,Saracen,8,0.944112859468258
GEP9,E2,AMK1142,25.1133333333333,27.98,26.82,NaN,NaN,2.23457427614444,0,0,2,E,4,1142,401142,2014-10-28,Full,Amarok,8,0.944112859468258
GEP9,E3,CRWT1265,28.3,29.94,32.365,NaN,NaN,0.186209682890337,0,0,3,E,4,1265,401265,2014-10-28,Full,CRWT153,8,0.944112859468258
GEP9,E5,SCN125,23.3433333333333,25.99,24.97,NaN,NaN,2.02791895958006,0,0,5,E,4,125,400125,2014-10-28,None,Saracen,8,0.944112859468258
GEP9,E6,SCN132,25.69,27.965,27.15,NaN,NaN,1.75929815184487,0,0,6,E,4,132,400132,2014-11-03,None,Saracen,8,0.944112859468258
GEP9,E7,CRWT299,23.98,26.6333333333333,33.4,NaN,NaN,0.0091839680178407,0,0,7,E,4,299,400299,2014-11-03,None,CRWT153,8,0.944112859468258
GEP9,E8,OT1022,26.05,27.945,27.01,NaN,30.68,1.91189063518749,0,0.150204506190856,8,E,4,1022,401022,2014-11-04,Full,Otane,8,0.944112859468258
GEP9,E9,SCN1103,23.215,26.0566666666667,24.725,NaN,NaN,2.51693274487773,0,0,9,E,4,1103,401103,2014-11-04,Full,Saracen,8,0.944112859468258
GEP9,F10,CRWT306,22.12,24.8666666666667,32.5,NaN,NaN,0.00503660276734211,0,0,10,F,4,306,400306,2014-11-11,None,CRWT153,8,0.944112859468258
GEP9,F11,BS1057,25.22,26.935,26.4933333333333,NaN,NaN,1.35817244382732,0,0,11,F,4,1057,401057,2014-11-11,Full,Batten Spr,8,0.944112859468258
GEP9,F2,AMK1158,27.1133333333333,30.15,28.77,NaN,NaN,2.60268371088387,0,0,2,F,4,1158,401158,2014-10-28,Full,Amarok,8,0.944112859468258
GEP9,F3,CRWT1241,25.35,27.01,29.005,NaN,NaN,0.250867937127376,0,0,3,F,4,1241,401241,2014-10-28,Full,CRWT153,8,0.944112859468258
GEP9,F4,CRWT313,25.585,28.4,32.275,NaN,NaN,0.0681567332915786,0,0,4,F,4,313,400313,2014-10-28,None,CRWT153,8,0.944112859468258
GEP9,F5,SCN142,25.12,27.8,26.4,NaN,NaN,2.63901582154579,0,0,5,F,4,142,400142,2014-10-28,None,Saracen,8,0.944112859468258
GEP9,F6,SCN103,24.8033333333333,27.455,26.74,NaN,NaN,1.64148321762099,0,0,6,F,4,103,400103,2014-11-03,None,Saracen,8,0.944112859468258
GEP9,F7,BW268,24.135,26.32,27.305,NaN,NaN,0.505225723243382,0,0,7,F,4,268,400268,2014-11-03,None,Batten Win,8,0.944112859468258
GEP9,F8,OT1018,23.33,25.8033333333333,25.365,NaN,NaN,1.35503802158111,0,0,8,F,4,1018,401018,2014-11-04,Full,Otane,8,0.944112859468258
GEP9,F9,SCN1102,22.355,25.2,24.305,NaN,NaN,1.85960988522632,0,0,9,F,4,1102,401102,2014-11-04,Full,Saracen,8,0.944112859468258
GEP9,G1,OT1031,26.76,28.38,27.4966666666667,NaN,NaN,1.84463238717188,0,0,1,G,4,1031,401031,2014-10-21,Full,Otane,8,0.944112859468258
GEP9,G10,CRWT337,25.49,27.025,NaN,NaN,NaN,0,0,0,10,G,4,337,400337,2014-11-11,None,CRWT153,8,0.944112859468258
GEP9,G11,AMK1134,23.755,26.2433333333333,24.935,NaN,32.76,2.47655272075488,0,0.0109216401107735,11,G,4,1134,401134,2014-11-11,Full,Amarok,8,0.944112859468258
GEP9,G2,SCN1100,26.215,28.64,27.08,NaN,NaN,2.94853843458221,0,0,2,G,4,1100,401100,2014-10-28,Full,Saracen,8,0.944112859468258
GEP9,G3,CRWT1247,27.325,29.615,31.56,NaN,NaN,0.259714775824416,0,0,3,G,4,1247,401247,2014-10-28,Full,CRWT153,8,0.944112859468258
GEP9,G5,BS86,25.1666666666667,27.125,26.775,NaN,NaN,1.27456062731926,0,0,5,G,4,86,400086,2014-10-28,None,Batten Spr,8,0.944112859468258
GEP9,G6,SCN125,24.46,26.66,25.655,NaN,NaN,2.006943497019,0,0,6,G,4,125,400125,2014-11-03,None,Saracen,8,0.944112859468258
GEP9,G7,BW239,25.3366666666667,26.58,27.485,NaN,NaN,0.534032704023925,0,0,7,G,4,239,400239,2014-11-03,None,Batten Win,8,0.944112859468258
GEP9,G8,AMK1157,25.1366666666667,26.77,25.4766666666667,NaN,NaN,2.45093688505826,0,0,8,G,4,1157,401157,2014-11-04,Full,Amarok,8,0.944112859468258
GEP9,G9,SCN1111,22.675,25.485,24.385,NaN,NaN,2.14354692507259,0,0,9,G,4,1111,401111,2014-11-04,Full,Saracen,8,0.944112859468258
GEP9,H1,OT1016,26.92,28.61,27.325,NaN,33.57,2.43682052735038,0,0.0321285570830021,1,H,4,1016,401016,2014-10-21,Full,Otane,8,0.944112859468258
GEP9,H10,CRWT296,22.955,25.205,31.845,NaN,NaN,0.0100267648247102,0,0,10,H,4,296,400296,2014-11-11,None,CRWT153,8,0.944112859468258
GEP9,H11,BW1198,23.545,25.83,25.33,NaN,NaN,1.4142135623731,0,0,11,H,4,1198,401198,2014-11-11,Full,Batten Win,8,0.944112859468258
GEP9,H2,SCN1108,25.94,27.795,26.485,NaN,NaN,2.47941539987798,0,0,2,H,4,1108,401108,2014-10-28,Full,Saracen,8,0.944112859468258
GEP9,H3,OT1023,27.27,29.64,27.455,NaN,33.5,4.54726789294406,0,0.0688690697422882,3,H,4,1023,401023,2014-10-28,Full,Otane,8,0.944112859468258
GEP9,H4,CRWT352,25.015,27.315,NaN,NaN,NaN,0,0,0,4,H,4,352,400352,2014-10-28,None,CRWT153,8,0.944112859468258
GEP9,H5,BS67,25.185,27.485,27.165,NaN,NaN,1.24833054890161,0,0,5,H,4,67,400067,2014-10-28,None,Batten Spr,8,0.944112859468258
GEP9,H6,AMK182,22.57,24.895,33.16,32.82,NaN,0.0032507763074669,0.00411469154669858,0,6,H,4,182,400182,2014-11-03,None,Amarok,8,0.944112859468258
GEP9,H7,BW258,24.95,26.305,29.06,NaN,NaN,0.148136596367697,0,0,7,H,4,258,400258,2014-11-03,None,Batten Win,8,0.944112859468258
GEP9,H8,AMK1160,27.555,28.39,27.885,NaN,NaN,1.41912335620038,0,0,8,H,4,1160,401160,2014-11-04,Full,Amarok,8,0.944112859468258
GEP9,H9,BS1073,22.875,24.77,24.495,NaN,NaN,1.20999408921929,0,0,9,H,4,1073,401073,2014-11-04,Full,Batten Spr,8,0.944112859468258
