Plate,sample_well,qPCR_well,Name,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
GEP8,D1,G2,AMK1163,28.34,EGF1a,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D1,H1,AMK1163,28.23,EGF1a,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D1,G1,AMK1163,28.83,Ta54227,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D1,G2,AMK1163,28.04,Ta54227,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D1,H1,AMK1163,NA,Ta54227,1,D,4,1163,401163,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D10,G19,AMK157,NA,VRN1,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G20,AMK157,NA,VRN1,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,H19,AMK157,NA,VRN1,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G19,AMK157,31.35,VRN2,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G20,AMK157,31.39,VRN2,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,H19,AMK157,NA,VRN2,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G19,AMK157,NA,VRN3,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G20,AMK157,NA,VRN3,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,H19,AMK157,NA,VRN3,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G19,AMK157,25.78,EGF1a,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G20,AMK157,25.81,EGF1a,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,H19,AMK157,25.72,EGF1a,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G19,AMK157,NA,Ta54227,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,G20,AMK157,25.16,Ta54227,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D10,H19,AMK157,24.98,Ta54227,10,D,4,157,400157,2014-10-20,None,Amarok,8,repeated,Y,NA,NA,NA,NA,NA
GEP8,D11,G21,BS60,29.56,VRN1,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G22,BS60,29.72,VRN1,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,H21,BS60,NA,VRN1,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G21,BS60,NA,VRN2,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G22,BS60,NA,VRN2,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,H21,BS60,NA,VRN2,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G21,BS60,NA,VRN3,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G22,BS60,NA,VRN3,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,H21,BS60,NA,VRN3,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G21,BS60,26.5,EGF1a,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G22,BS60,26.29,EGF1a,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,H21,BS60,26.43,EGF1a,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G21,BS60,26.62,Ta54227,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,G22,BS60,NA,Ta54227,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D11,H21,BS60,26.48,Ta54227,11,D,4,60,400060,2014-10-20,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G23,CRWT1254,30.77,VRN1,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G24,CRWT1254,30.85,VRN1,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,H23,CRWT1254,NA,VRN1,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G23,CRWT1254,NA,VRN2,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G24,CRWT1254,NA,VRN2,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,H23,CRWT1254,NA,VRN2,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G23,CRWT1254,NA,VRN3,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G24,CRWT1254,NA,VRN3,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,H23,CRWT1254,NA,VRN3,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G23,CRWT1254,27.48,EGF1a,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G24,CRWT1254,27.55,EGF1a,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,H23,CRWT1254,27.6,EGF1a,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G23,CRWT1254,26.82,Ta54227,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,G24,CRWT1254,26.65,Ta54227,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D12,H23,CRWT1254,NA,Ta54227,12,D,4,1254,401254,2014-10-21,Full,CRWT153,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G3,BW245,NA,VRN1,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G4,BW245,NA,VRN1,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,H3,BW245,NA,VRN1,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G3,BW245,NA,VRN2,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G4,BW245,NA,VRN2,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,H3,BW245,NA,VRN2,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G3,BW245,NA,VRN3,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G4,BW245,NA,VRN3,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,H3,BW245,NA,VRN3,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G3,BW245,28,EGF1a,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G4,BW245,27.86,EGF1a,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,H3,BW245,27.97,EGF1a,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G3,BW245,27.08,Ta54227,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,G4,BW245,NA,Ta54227,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D2,H3,BW245,27.15,Ta54227,2,D,4,245,400245,2014-10-06,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G5,BS80,29.88,VRN1,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G6,BS80,NA,VRN1,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,H5,BS80,29.94,VRN1,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G5,BS80,NA,VRN2,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G6,BS80,NA,VRN2,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,H5,BS80,NA,VRN2,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G5,BS80,NA,VRN3,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G6,BS80,NA,VRN3,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,H5,BS80,NA,VRN3,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G5,BS80,27.85,EGF1a,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G6,BS80,NA,EGF1a,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,H5,BS80,27.96,EGF1a,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G5,BS80,27.81,Ta54227,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,G6,BS80,NA,Ta54227,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D3,H5,BS80,27.66,Ta54227,3,D,4,80,400080,2014-10-06,None,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G7,SCN1093,NA,VRN1,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G8,SCN1093,28.96,VRN1,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,H7,SCN1093,28.89,VRN1,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G7,SCN1093,NA,VRN2,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G8,SCN1093,NA,VRN2,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,H7,SCN1093,NA,VRN2,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G7,SCN1093,NA,VRN3,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G8,SCN1093,NA,VRN3,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,H7,SCN1093,NA,VRN3,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G7,SCN1093,27.92,EGF1a,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G8,SCN1093,27.88,EGF1a,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,H7,SCN1093,NA,EGF1a,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G7,SCN1093,NA,Ta54227,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,G8,SCN1093,27.62,Ta54227,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D4,H7,SCN1093,27.79,Ta54227,4,D,4,1093,401093,2014-10-07,Full,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G10,AMK1148,31.43,VRN1,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G9,AMK1148,NA,VRN1,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,H9,AMK1148,31.13,VRN1,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G10,AMK1148,32.52,VRN2,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G9,AMK1148,32.34,VRN2,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,H9,AMK1148,NA,VRN2,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G10,AMK1148,NA,VRN3,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G9,AMK1148,NA,VRN3,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,H9,AMK1148,NA,VRN3,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G10,AMK1148,28.2,EGF1a,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G9,AMK1148,NA,EGF1a,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,H9,AMK1148,28.28,EGF1a,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G10,AMK1148,NA,Ta54227,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,G9,AMK1148,27.32,Ta54227,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D5,H9,AMK1148,27.15,Ta54227,5,D,4,1148,401148,2014-10-07,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G11,SCN100,28.94,VRN1,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G12,SCN100,NA,VRN1,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,H11,SCN100,29.13,VRN1,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G11,SCN100,NA,VRN2,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G12,SCN100,NA,VRN2,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,H11,SCN100,NA,VRN2,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G11,SCN100,NA,VRN3,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G12,SCN100,NA,VRN3,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,H11,SCN100,NA,VRN3,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G11,SCN100,26.28,EGF1a,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G12,SCN100,NA,EGF1a,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,H11,SCN100,26.36,EGF1a,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G11,SCN100,26.61,Ta54227,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,G12,SCN100,NA,Ta54227,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D6,H11,SCN100,26.49,Ta54227,6,D,4,100,400100,2014-10-14,None,Saracen,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G13,BW271,NA,VRN1,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G14,BW271,33.36,VRN1,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,H13,BW271,34.18,VRN1,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G13,BW271,NA,VRN2,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G14,BW271,NA,VRN2,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,H13,BW271,NA,VRN2,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G13,BW271,NA,VRN3,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G14,BW271,NA,VRN3,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,H13,BW271,NA,VRN3,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G13,BW271,27.26,EGF1a,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G14,BW271,NA,EGF1a,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,H13,BW271,27.28,EGF1a,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G13,BW271,NA,Ta54227,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,G14,BW271,27.01,Ta54227,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D7,H13,BW271,26.7,Ta54227,7,D,4,271,400271,2014-10-14,None,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G15,BS1054,30.57,VRN1,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G16,BS1054,32.7,VRN1,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,H15,BS1054,NA,VRN1,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G15,BS1054,NA,VRN2,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G16,BS1054,NA,VRN2,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,H15,BS1054,NA,VRN2,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G15,BS1054,NA,VRN3,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G16,BS1054,NA,VRN3,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,H15,BS1054,NA,VRN3,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G15,BS1054,28.32,EGF1a,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G16,BS1054,28.5,EGF1a,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,H15,BS1054,NA,EGF1a,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G15,BS1054,27.84,Ta54227,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,G16,BS1054,NA,Ta54227,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D8,H15,BS1054,28.04,Ta54227,8,D,4,1054,401054,2014-10-15,Full,Batten Spr,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G17,BW1171,29.63,VRN1,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G18,BW1171,NA,VRN1,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,H17,BW1171,29.71,VRN1,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G17,BW1171,NA,VRN2,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G18,BW1171,NA,VRN2,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,H17,BW1171,NA,VRN2,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G17,BW1171,NA,VRN3,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G18,BW1171,NA,VRN3,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,H17,BW1171,NA,VRN3,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G17,BW1171,27.59,EGF1a,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G18,BW1171,26.99,EGF1a,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,H17,BW1171,27.28,EGF1a,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G17,BW1171,26.84,Ta54227,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,G18,BW1171,27.21,Ta54227,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,D9,H17,BW1171,27.63,Ta54227,9,D,4,1171,401171,2014-10-15,Full,Batten Win,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I1,AMK1160,29.64,VRN1,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I2,AMK1160,29.68,VRN1,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,J1,AMK1160,NA,VRN1,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I1,AMK1160,NA,VRN2,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I2,AMK1160,NA,VRN2,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,J1,AMK1160,NA,VRN2,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I1,AMK1160,NA,VRN3,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I2,AMK1160,NA,VRN3,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,J1,AMK1160,NA,VRN3,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I1,AMK1160,NA,EGF1a,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I2,AMK1160,27.64,EGF1a,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,J1,AMK1160,27.81,EGF1a,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I1,AMK1160,27.43,Ta54227,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,I2,AMK1160,27.73,Ta54227,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
GEP8,E1,J1,AMK1160,27.5,Ta54227,1,E,4,1160,401160,2014-09-30,Full,Amarok,8,NA,NA,NA,NA,NA,NA,NA
