Plate,Name,sample_well,EGF1a,Ta54227,VRN1,VRN2,VRN3,Col,Row,Experiment,Plot_ID_Old,Plot_IDNew,SampleDate,Vern,Cult,Pp,is_repeat,VRN1_EGF,VRN1_Ta,VRN2_EGF,VRN2_Ta,VRN3_EGF,VRN3_Ta
GEP8,AMK 1160,E1,27.725,27.5533333333333,29.66,NA,NA,1,E,4,1160,401160,2014-09-30T00:00:00Z,full,Amarok,8,FALSE,0.261521234948133,0.232182852509637,0,0,0,0
GEP8,AMK 1163,D1,28.285,28.435,29.635,NA,NA,1,D,4,1163,401163,2014-09-30T00:00:00Z,full,Amarok,8,FALSE,0.392292048948375,0.435275281648061,0,0,0,0
GEP8,AMK 153,A6,26.895,26.77,NA,NA,NA,6,A,4,153,400153,2014-10-14T00:00:00Z,none,Amarok,8,FALSE,0,0,0,0,0,0
GEP8,AMK 161,C10,25.7,26.035,32.775,33.015,NA,10,C,4,161,400161,2014-10-20T00:00:00Z,none,Amarok,8,FALSE,0.00741673531992594,0.00935530237983539,0.00628008586518086,0.0079215584358596,0,0
GEP8,AMK 172,G5,28.385,28.855,NA,NA,NA,5,G,4,172,400172,2014-10-14T00:00:00Z,none,Amarok,8,FALSE,0,0,0,0,0,0
GEP8,AMK 184,A2,31.65,30.955,NA,NA,NA,2,A,4,184,400184,2014-10-06T00:00:00Z,none,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP8,AMK 203,H5,28.42,28.5,NA,NA,NA,5,H,4,203,400203,2014-10-14T00:00:00Z,none,Amarok,8,FALSE,0,0,0,0,0,0
GEP8,AMK 210,H1,28.325,28.495,NA,NA,NA,1,H,4,210,400210,2014-10-06T00:00:00Z,none,Amarok,8,FALSE,0,0,0,0,0,0
GEP8,BS 1054,D8,28.41,27.94,31.635,NA,NA,8,D,4,1054,401054,2014-10-15T00:00:00Z,full,Batten Spr,8,FALSE,0.106949378210325,0.0772136648204329,0,0,0,0
GEP8,BS 1055,F8,27.345,26.275,29.135,NA,NA,8,F,4,1055,401055,2014-10-15T00:00:00Z,full,Batten Spr,8,FALSE,0.289172045976322,0.137738139484576,0,0,0,0
GEP8,BS 1056,B5,26.805,27.0866666666667,29.745,NA,NA,5,B,4,1056,401056,2014-10-07T00:00:00Z,full,Batten Spr,8,FALSE,0.13030822010514,0.158402462285883,0,0,0,0
GEP8,BS 1061,E8,27.665,26.765,30.31,NA,NA,8,E,4,1061,401061,2014-10-15T00:00:00Z,full,Batten Spr,8,FALSE,0.159873197659678,0.0856739253112314,0,0,0,0
GEP8,BS 1066,A5,28.445,28.185,30.305,NA,NA,5,A,4,1066,401066,2014-10-07T00:00:00Z,full,Batten Spr,8,FALSE,0.275476278969153,0.230046912656219,0,0,0,0
GEP8,BS 1067,F12,26.44,26.465,28.86,NA,NA,12,F,4,1067,401067,2014-10-21T00:00:00Z,full,Batten Spr,8,FALSE,0.186856156079368,0.190122344155126,0,0,0,0
GEP8,BS 1068,C5,27.865,27.545,29.445,NA,NA,5,C,4,1068,401068,2014-10-07T00:00:00Z,full,Batten Spr,8,FALSE,0.334481888696528,0.267943365634074,0,0,0,0
GEP8,BS 1070,E12,28.58,27.545,30.665,NA,NA,12,E,4,1070,401070,2014-10-21T00:00:00Z,full,Batten Spr,8,FALSE,0.23569613397956,0.11502345632811,0,0,0,0
GEP8,BS 1074,G12,27.0066666666667,26.86,29.7,NA,NA,12,G,4,1074,401074,2014-10-21T00:00:00Z,full,Batten Spr,8,FALSE,0.15460583417618,0.139660892259028,0,0,0,0
GEP8,BS 45,H6,26.67,26.715,29.69,NA,NA,6,H,4,45,400045,2014-10-14T00:00:00Z,none,Batten Spr,8,FALSE,0.12327908806167,0.127184961512836,0,0,0,0
GEP8,BS 60,D11,26.4066666666667,26.55,29.64,NA,NA,11,D,4,60,400060,2014-10-20T00:00:00Z,none,Batten Spr,8,FALSE,0.106333395118857,0.117440343651751,0,0,0,0
GEP8,BS 61,C3,26.85,26.615,29.65,NA,NA,3,C,4,61,400061,2014-10-06T00:00:00Z,none,Batten Spr,8,FALSE,0.14358729437463,0.122003970097028,0,0,0,0
GEP8,BS 62,E3,27.42,27.375,30.18,NA,NA,3,E,4,62,400062,2014-10-06T00:00:00Z,none,Batten Spr,8,FALSE,0.147624082678692,0.143090520074836,0,0,0,0
GEP8,BS 63,A7,26.71,27.11,30.495,NA,NA,7,A,4,63,400063,2014-10-14T00:00:00Z,none,Batten Spr,8,FALSE,0.0725439946489827,0.0957223748183991,0,0,0,0
GEP8,BS 68,F11,25.83,25.95,28.92,NA,NA,11,F,4,68,400068,2014-10-20T00:00:00Z,none,Batten Spr,8,FALSE,0.117440343651751,0.127626515713399,0,0,0,0
GEP8,BS 78,E11,26.4166666666667,26.075,28.935,NA,NA,11,E,4,78,400078,2014-10-20T00:00:00Z,none,Batten Spr,8,FALSE,0.174544483560266,0.137738139484576,0,0,0,0
GEP8,BS 80,D3,27.905,27.735,29.91,NA,NA,3,D,4,80,400080,2014-10-06T00:00:00Z,none,Batten Spr,8,FALSE,0.249135065706967,0.22144187977559,0,0,0,0
GEP8,BS 93,C7,26.185,26.3,28.84,NA,NA,7,C,4,93,400093,2014-10-14T00:00:00Z,none,Batten Spr,8,FALSE,0.158768872817349,0.171942727267468,0,0,0,0
GEP8,BW 1165,F1,28.195,27.65,30.32,NA,NA,1,F,4,1165,401165,2014-09-30T00:00:00Z,full,Batten Win,8,FALSE,0.229251010801168,0.157126671815228,0,0,0,0
GEP8,BW 1171,D9,27.2866666666667,27.2266666666667,29.67,NA,NA,9,D,4,1171,401171,2014-10-15T00:00:00Z,full,Batten Win,8,FALSE,0.1916660430837,0.183858358023243,0,0,0,0
GEP8,BW 1176,A4,27.765,27.66,30.08,NA,NA,4,A,4,1176,401176,2014-10-07T00:00:00Z,full,Batten Win,8,FALSE,0.200962747685788,0.186856156079368,0,0,0,0
GEP8,BW 1181,H3,27.455,27.435,30.115,NA,NA,3,H,4,1181,401181,2014-10-07T00:00:00Z,full,Batten Win,8,FALSE,0.158219574246285,0.156041318612702,0,0,0,0
GEP8,BW 1182,B9,27.33,26.93,30.3866666666667,NA,NA,9,B,4,1182,401182,2014-10-15T00:00:00Z,full,Batten Win,8,FALSE,0.120185381560331,0.091083486941684,0,0,0,0
GEP8,BW 1183,A1,27.915,27.79,30.175,NA,NA,1,A,4,1183,401183,2014-09-30T00:00:00Z,full,Batten Win,8,FALSE,0.208771979857093,0.191444749636798,0,0,0,0
GEP8,BW 1184,B1,27.31,27.65,30.29,NA,NA,1,B,4,1184,401184,2014-09-30T00:00:00Z,full,Batten Win,8,FALSE,0.126744934973754,0.160428237195363,0,0,0,0
GEP8,BW 1185,C9,27.14,26.635,29.765,NA,NA,9,C,4,1185,401185,2014-10-15T00:00:00Z,full,Batten Win,8,FALSE,0.162104944331376,0.114228931278675,0,0,0,0
GEP8,BW 1186,F3,26.905,26.705,29.355,NA,NA,3,F,4,1186,401186,2014-10-07T00:00:00Z,full,Batten Win,8,FALSE,0.183010711993203,0.159320078414908,0,0,0,0
GEP8,BW 1190,C1,28.56,28.055,30.605,NA,NA,1,C,4,1190,401190,2014-09-30T00:00:00Z,full,Batten Win,8,FALSE,0.242322454233766,0.170755032094299,0,0,0,0
GEP8,BW 1211,A12,26.1133333333333,25.39,29.79,NA,NA,12,A,4,1211,401211,2014-10-21T00:00:00Z,full,Batten Win,8,FALSE,0.0782011337183594,0.04736614270345,0,0,0,0
GEP8,BW 1214,G11,24.3866666666667,25.0333333333333,27.92,NA,NA,11,G,4,1214,401214,2014-10-21T00:00:00Z,full,Batten Win,8,FALSE,0.0863695549979859,0.135215583260013,0,0,0,0
GEP8,BW 1215,H11,27.15,27.04,30.085,NA,NA,11,H,4,1215,401215,2014-10-21T00:00:00Z,full,Batten Win,8,FALSE,0.130760617474066,0.121161227116883,0,0,0,0
GEP8,BW 240,B7,26.51,26.41,33.655,NA,NA,7,B,4,240,400240,2014-10-14T00:00:00Z,none,Batten Win,8,FALSE,0.007065463887196,0.00659231090726576,0,0,0,0
GEP8,BW 245,D2,27.9433333333333,27.115,NA,NA,NA,2,D,4,245,400245,2014-10-06T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP8,BW 248,E7,26.5666666666667,26.375,33.78,NA,NA,7,E,4,248,400248,2014-10-14T00:00:00Z,none,Batten Win,8,FALSE,0.00673860962493898,0.00590028353735478,0,0,0,0
GEP8,BW 254,H10,26.435,26.45,32.335,NA,NA,10,H,4,254,400254,2014-10-20T00:00:00Z,none,Batten Win,8,FALSE,0.0167464603521296,0.0169214850863426,0,0,0,0
GEP8,BW 256,B11,27.4266666666667,27.355,32.66,NA,NA,11,B,4,256,400256,2014-10-20T00:00:00Z,none,Batten Win,8,FALSE,0.0265833487797143,0.0252950692671066,0,0,0,0
GEP8,BW 271,D7,27.27,26.855,33.77,NA,NA,7,D,4,271,400271,2014-10-14T00:00:00Z,none,Batten Win,8,FALSE,0.0110485434560399,0.00828662297943922,0,0,0,0
GEP8,BW 274,C2,27.34,27.685,NA,NA,NA,2,C,4,274,400274,2014-10-06T00:00:00Z,none,Batten Win,8,FALSE,0,0,0,0,0,0
GEP8,BW 284,C11,26.1866666666667,26.4,31.25,NA,NA,11,C,4,284,400284,2014-10-20T00:00:00Z,none,Batten Win,8,FALSE,0.0299078220960594,0.0346740460021201,0,0,0,0
GEP8,CRWT 1238,B12,25.4366666666667,25.665,30.385,NA,NA,12,B,4,1238,401238,2014-10-21T00:00:00Z,full,CRWT153,8,FALSE,0.0323894249960613,0.0379435901373452,0,0,0,0
GEP8,CRWT 1245,H7,23.3533333333333,23.97,30.055,NA,NA,7,H,4,1245,401245,2014-10-15T00:00:00Z,full,CRWT153,8,FALSE,0.00960721063099939,0.0147310083737225,0,0,0,0
GEP8,CRWT 1246,G4,25.735,26.27,29.815,NA,NA,4,G,4,1246,401246,2014-10-07T00:00:00Z,full,CRWT153,8,FALSE,0.0591286029203498,0.0856739253112316,0,0,0,0
GEP8,CRWT 1252,C12,26.3033333333333,26.055,29.98,NA,NA,12,C,4,1252,401252,2014-10-21T00:00:00Z,full,CRWT153,8,FALSE,0.0782011337183594,0.0658350647471772,0,0,0,0
GEP8,CRWT 1253,F4,25.645,25.5466666666667,28.8166666666667,NA,NA,4,F,4,1253,401253,2014-10-07T00:00:00Z,full,CRWT153,8,FALSE,0.110977055341073,0.103664943226805,0,0,0,0
GEP8,CRWT 1254,D12,27.5433333333333,26.735,30.81,NA,NA,12,D,4,1254,401254,2014-10-21T00:00:00Z,full,CRWT153,8,FALSE,0.103904737017848,0.0593338825594073,0,0,0,0
GEP8,CRWT 1262,F7,27.9133333333333,28.035,NA,NA,NA,7,F,4,1262,401262,2014-10-15T00:00:00Z,full,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 1267,G7,25.685,26.04,29.21,NA,NA,7,G,4,1267,401267,2014-10-15T00:00:00Z,full,CRWT153,8,FALSE,0.0868698887401461,0.111105335145821,0,0,0,0
GEP8,CRWT 324,G6,27.505,27.22,NA,NA,NA,6,G,4,324,400324,2014-10-14T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 327,F10,26.3933333333333,26.565,NA,NA,NA,10,F,4,327,400327,2014-10-20T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 329,E2,28.815,28.465,NA,NA,NA,2,E,4,329,400329,2014-10-06T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 334,F2,27.5866666666667,27.555,NA,NA,NA,2,F,4,334,400334,2014-10-06T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 335,A11,25.14,25.97,NA,NA,NA,11,A,4,335,400335,2014-10-20T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 342,F6,26.845,26.625,NA,NA,NA,6,F,4,342,400342,2014-10-14T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 350,G2,28.8566666666667,28.235,NA,NA,NA,2,G,4,350,400350,2014-10-06T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 358,G10,25.6733333333333,26.105,NA,NA,NA,10,G,4,358,400358,2014-10-20T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,CRWT 359,E6,26.26,26.58,NA,NA,NA,6,E,4,359,400359,2014-10-14T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP8,OT 1019,B4,28.58,27.72,29.525,NA,NA,4,B,4,1019,401019,2014-10-07T00:00:00Z,full,Otane,8,FALSE,0.519429551648832,0.286181040149671,0,0,0,0
GEP8,OT 1024,G3,27.1933333333333,27.055,28.465,NA,34.355,3,G,4,1024,401024,2014-10-07T00:00:00Z,full,Otane,8,FALSE,0.414181015747308,0.376311686852767,0,0,0.00698431011279029,0.00634572184653307
GEP8,OT 1028,F9,27.47,27.42,28.575,NA,33.835,9,F,4,1028,401028,2014-10-15T00:00:00Z,full,Otane,8,FALSE,0.464902471306581,0.449066186441968,0,0,0.0121323261718912,0.0117190546037955
GEP8,OT 1029,G9,26.99,26.655,27.625,NA,34.505,9,G,4,1029,401029,2014-10-15T00:00:00Z,full,Otane,8,FALSE,0.643940814754914,0.510506062853597,0,0,0.00546713228748126,0.00433425575026504
GEP8,OT 1032,E9,26.7366666666667,26.1,27.85,NA,33.97,9,E,4,1032,401032,2014-10-15T00:00:00Z,full,Otane,8,FALSE,0.46222483010568,0.29730177875068,0,0,0.00664583719492857,0.00427458477054977
GEP8,SCN 100,D6,26.32,26.55,29.035,NA,NA,6,D,4,100,400100,2014-10-14T00:00:00Z,none,Saracen,8,FALSE,0.152301282959399,0.178624267467636,0,0,0,0
GEP8,SCN 101,B10,25.3533333333333,26.1966666666667,27.83,NA,NA,10,B,4,101,400101,2014-10-20T00:00:00Z,none,Saracen,8,FALSE,0.179659027322365,0.322342577109895,0,0,0,0
GEP8,SCN 107,C6,27.17,26.67,28.985,NA,NA,6,C,4,107,400107,2014-10-14T00:00:00Z,none,Saracen,8,FALSE,0.284204243309004,0.200962747685788,0,0,0,0
GEP8,SCN 1078,A9,26.84,27.29,28.655,NA,NA,9,A,4,1078,401078,2014-10-15T00:00:00Z,full,Saracen,8,FALSE,0.284204243309003,0.388234437500519,0,0,0,0
GEP8,SCN 1086,H12,26.495,27.035,29.09,NA,NA,12,H,4,1086,401086,2014-10-21T00:00:00Z,full,Saracen,8,FALSE,0.165511113799425,0.240648610775438,0,0,0,0
GEP8,SCN 1093,D4,27.9,27.705,28.925,NA,NA,4,D,4,1093,401093,2014-10-07T00:00:00Z,full,Saracen,8,FALSE,0.491410299272625,0.429282718218876,0,0,0,0
GEP8,SCN 1104,E4,26.83,26.705,27.8566666666667,NA,NA,4,E,4,1104,401104,2014-10-07T00:00:00Z,full,Saracen,8,FALSE,0.490842927623377,0.450104949209055,0,0,0,0
GEP8,SCN 1107,C4,26.78,26.71,28.225,NA,NA,4,C,4,1107,401107,2014-10-07T00:00:00Z,full,Saracen,8,FALSE,0.367292158319577,0.349896466398799,0,0,0,0
GEP8,SCN 1110,G8,29.34,28.22,30.28,NA,NA,8,G,4,1110,401110,2014-10-15T00:00:00Z,full,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP8,SCN 1116,H8,29.85,29.075,31.265,NA,NA,8,H,4,1116,401116,2014-10-15T00:00:00Z,full,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP8,SCN 113,H2,28.31,28.33,29.72,NA,NA,2,H,4,113,400113,2014-10-06T00:00:00Z,none,Saracen,8,FALSE,0.376311686852767,0.38156480224014,0,0,0,0
GEP8,SCN 117,B6,26.33,26.5,27.9833333333333,NA,NA,6,B,4,117,400117,2014-10-14T00:00:00Z,none,Saracen,8,FALSE,0.31790479159645,0.357661483108814,0,0,0,0
GEP8,SCN 133,A3,27.5366666666667,27.6,29.125,NA,NA,3,A,4,133,400133,2014-10-06T00:00:00Z,none,Saracen,8,FALSE,0.332555414776929,0.347479554960585,0,0,0,0
GEP8,SCN 147,B3,27.26,27.47,28.825,NA,NA,3,B,4,147,400147,2014-10-06T00:00:00Z,none,Saracen,8,FALSE,0.33797770825703,0.390934821564296,0,0,0,0
GEP8,SCN 98,A10,24.73,25.59,27.475,NA,NA,10,A,4,98,400098,2014-10-20T00:00:00Z,none,Saracen,8,FALSE,0.149166967878965,0.270743761381481,0,0,0,0
GEP8,SCN 99,H9,27.8033333333333,27.39,28.925,NA,NA,9,H,4,99,400099,2014-10-20T00:00:00Z,none,Saracen,8,FALSE,0.459562610983265,0.345079338349157,0,0,0,0
GEP9,AMK 1134,G11,23.755,26.2433333333333,24.935,NA,32.76,11,G,4,1134,401134,2014-11-11T00:00:00Z,full,Amarok,8,FALSE,0.441351498145328,2.47655272075488,0,0,0.00194636770083568,0.0109216401107735
GEP9,AMK 1135,D12,25.135,26.695,NA,NA,NA,12,D,4,1135,401135,2014-11-11T00:00:00Z,full,Amarok,8,FALSE,0,0,0,0,0,0
GEP9,AMK 1136,D2,26.8666666666667,29.52,27.81,NA,NA,2,D,4,1136,401136,2014-10-28T00:00:00Z,full,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,AMK 1139,D1,25.22,27.365,29.895,32.885,NA,1,D,4,1139,401139,2014-10-21T00:00:00Z,full,Amarok,8,FALSE,0.0391457637070039,0.173138683513865,0.00492725550324707,0.0217928697867251,0,0
GEP9,AMK 1140,C1,28.0433333333333,29.055,30.755,32.46,NA,1,C,4,1140,401140,2014-10-21T00:00:00Z,full,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,AMK 1142,E2,25.1133333333333,27.98,26.82,NA,NA,2,E,4,1142,401142,2014-10-28T00:00:00Z,full,Amarok,8,FALSE,0.306367110632282,2.23457427614444,0,0,0,0
GEP9,AMK 1145,E1,24.77,27.205,31.66,31.655,NA,1,E,4,1145,401145,2014-10-21T00:00:00Z,full,Amarok,8,FALSE,0.00843147059769083,0.0455943857575054,0.00846074254317128,0.0457526779983007,0,0
GEP9,AMK 1157,G8,25.1366666666667,26.77,25.4766666666667,NA,NA,8,G,4,1157,401157,2014-11-04T00:00:00Z,full,Amarok,8,FALSE,0.790041311863377,2.45093688505826,0,0,0,0
GEP9,AMK 1158,F2,27.1133333333333,30.15,28.77,NA,NA,2,F,4,1158,401158,2014-10-28T00:00:00Z,full,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,AMK 1160,H8,27.555,28.39,27.885,NA,NA,8,H,4,1160,401160,2014-11-04T00:00:00Z,full,Amarok,8,FALSE,0.79553648375492,1.41912335620038,0,0,0,0
GEP9,AMK 182,H6,22.57,24.895,33.16,32.82,NA,6,H,4,182,400182,2014-11-03T00:00:00Z,none,Amarok,8,FALSE,0.000648772370164314,0.0032507763074669,0.000821187905521206,0.00411469154669858,0,0
GEP9,AMK 186,B7,27.15,29.29,NA,NA,NA,7,B,4,186,400186,2014-11-03T00:00:00Z,none,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,AMK 197,C5,24.4333333333333,27.0766666666667,NA,32.63,NA,5,C,4,197,400197,2014-10-28T00:00:00Z,none,Amarok,8,FALSE,0,0,0.00340845424859698,0.021295119952888,0,0
GEP9,AMK 207,A5,25.69,28.19,NA,31.675,NA,5,A,4,207,400207,2014-10-28T00:00:00Z,none,Amarok,8,FALSE,0,0,0.0157883038513557,0.0893121337338184,0,0
GEP9,AMK1135,D12,NA,NA,25.68,NA,NA,12,D,4,1135,401135,2014-11-11T00:00:00Z,full,Amarok,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BS 1035,B11,29.46,30.915,30.185,NA,NA,11,B,4,1035,401035,2014-11-11T00:00:00Z,full,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BS 1045,D11,25.87,27.425,26.6,NA,NA,11,D,4,1045,401045,2014-11-11T00:00:00Z,full,Batten Spr,8,FALSE,0.602903913845379,1.77153503820472,0,0,0,0
GEP9,BS 1048,C3,27.9133333333333,29.42,28.7,NA,NA,3,C,4,1048,401048,2014-10-28T00:00:00Z,full,Batten Spr,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BS 1049,D3,26.76,28.525,27.695,NA,NA,3,D,4,1049,401049,2014-10-28T00:00:00Z,full,Batten Spr,8,FALSE,0.523042469896264,1.77768536233314,0,0,0,0
GEP9,BS 1051,A10,23.7633333333333,25.725,25.5433333333333,NA,NA,10,A,4,1051,401051,2014-11-04T00:00:00Z,full,Batten Spr,8,FALSE,0.291183396617114,1.1341934003407,0,0,0,0
GEP9,BS 1057,F11,25.22,26.935,26.4933333333333,NA,NA,11,F,4,1057,401057,2014-11-11T00:00:00Z,full,Batten Spr,8,FALSE,0.413702811350007,1.35817244382732,0,0,0,0
GEP9,BS 1058,B10,22.79,24.7566666666667,24.59,NA,NA,10,B,4,1058,401058,2014-11-04T00:00:00Z,full,Batten Spr,8,FALSE,0.287174588749259,1.12246204830937,0,0,0,0
GEP9,BS 1072,B3,24.17,26.53,25.67,NA,NA,3,B,4,1072,401072,2014-10-28T00:00:00Z,full,Batten Spr,8,FALSE,0.353553390593274,1.81503831063432,0,0,0,0
GEP9,BS 1073,H9,22.875,24.77,24.495,NA,NA,9,H,4,1073,401073,2014-11-04T00:00:00Z,full,Batten Spr,8,FALSE,0.325335463860484,1.20999408921929,0,0,0,0
GEP9,BS 67,D6,25.705,27.92,28.465,NA,NA,6,D,4,67,400067,2014-11-03T00:00:00Z,none,Batten Spr,8,FALSE,0.147624082678691,0.685391402489853,0,0,0,0
GEP9,BS 67,H5,25.185,27.485,27.165,NA,NA,5,H,4,67,400067,2014-10-28T00:00:00Z,none,Batten Spr,8,FALSE,0.253489869947507,1.24833054890161,0,0,0,0
GEP9,BS 79,C6,26.91,28.68,28.705,NA,NA,6,C,4,79,400079,2014-11-03T00:00:00Z,none,Batten Spr,8,FALSE,0.288171586699716,0.982820598545252,0,0,0,0
GEP9,BS 86,B6,23.785,25.78,25.9,NA,NA,6,B,4,86,400086,2014-11-03T00:00:00Z,none,Batten Spr,8,FALSE,0.230845577682349,0.920187650624877,0,0,0,0
GEP9,BS 86,G5,25.1666666666667,27.125,26.775,NA,NA,5,G,4,86,400086,2014-10-28T00:00:00Z,none,Batten Spr,8,FALSE,0.327977026109363,1.27456062731926,0,0,0,0
GEP9,BW 1165,B2,25.885,28.29,27.8133333333333,NA,NA,2,B,4,1165,401165,2014-10-28T00:00:00Z,full,Batten Win,8,FALSE,0.262732516157635,1.39152484417842,0,0,0,0
GEP9,BW 1166,B9,23.225,25.705,25.285,NA,NA,9,B,4,1166,401166,2014-11-04T00:00:00Z,full,Batten Win,8,FALSE,0.239816029831316,1.33792755478611,0,0,0,0
GEP9,BW 1172,A2,27.33,29.01,27.86,NA,NA,2,A,4,1172,401172,2014-10-28T00:00:00Z,full,Batten Win,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BW 1177,C2,25.34,27.875,28.3,NA,NA,2,C,4,1177,401177,2014-10-28T00:00:00Z,full,Batten Win,8,FALSE,0.128514228332009,0.744838731561353,0,0,0,0
GEP9,BW 1178,D9,24.41,26.375,26.375,NA,NA,9,D,4,1178,401178,2014-11-04T00:00:00Z,full,Batten Win,8,FALSE,0.2561392057582,1,0,0,0,0
GEP9,BW 1187,C9,24.2766666666667,26.42,26.83,NA,NA,9,C,4,1187,401187,2014-11-04T00:00:00Z,full,Batten Win,8,FALSE,0.170360959623104,0.752623373705535,0,0,0,0
GEP9,BW 1190,A12,28.26,29.805,NA,NA,NA,12,A,4,1190,401190,2014-11-11T00:00:00Z,full,Batten Win,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BW 1193,C12,25.17,27.115,NA,NA,NA,12,C,4,1193,401193,2014-11-11T00:00:00Z,full,Batten Win,8,FALSE,0,0,0,0,0,0
GEP9,BW 1198,H11,23.545,25.83,25.33,NA,NA,11,H,4,1198,401198,2014-11-11T00:00:00Z,full,Batten Win,8,FALSE,0.290175978595931,1.4142135623731,0,0,0,0
GEP9,BW 220,C4,25.4533333333333,27.685,28.645,NA,NA,4,C,4,220,400220,2014-10-28T00:00:00Z,none,Batten Win,8,FALSE,0.109449201425736,0.514056913328034,0,0,0,0
GEP9,BW 239,E4,29.385,30.445,NA,NA,NA,4,E,4,239,400239,2014-10-28T00:00:00Z,none,Batten Win,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BW 239,G7,25.3366666666667,26.58,27.485,NA,NA,7,G,4,239,400239,2014-11-03T00:00:00Z,none,Batten Win,8,FALSE,0.225573057401269,0.534032704023925,0,0,0,0
GEP9,BW 250,D4,24.63,26.8233333333333,30.645,NA,NA,4,D,4,250,400250,2014-10-28T00:00:00Z,none,Batten Win,8,FALSE,0.0154633852564876,0.0707234926367811,0,0,0,0
GEP9,BW 258,H7,24.95,26.305,29.06,NA,NA,7,H,4,258,400258,2014-11-03T00:00:00Z,none,Batten Win,8,FALSE,0.0579117538681481,0.148136596367697,0,0,0,0
GEP9,BW 268,F7,24.135,26.32,27.305,NA,NA,7,F,4,268,400268,2014-11-03T00:00:00Z,none,Batten Win,8,FALSE,0.111105335145821,0.505225723243382,0,0,0,0
GEP9,BW1190,A12,NA,NA,28.83,NA,NA,12,A,4,1190,401190,2014-11-11T00:00:00Z,full,Batten Win,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,BW1193,C12,NA,NA,26.65,NA,NA,12,C,4,1193,401193,2014-11-11T00:00:00Z,full,Batten Win,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 1220,B12,24.37,26.755,NA,NA,NA,12,B,4,1220,401220,2014-11-11T00:00:00Z,full,CRWT153,8,FALSE,0,0,0,0,0,0
GEP9,CRWT 1240,E10,23.225,25.6033333333333,27.93,NA,NA,10,E,4,1240,401240,2014-11-11T00:00:00Z,full,CRWT153,8,FALSE,0.0383401555391814,0.1993441720983,0,0,0,0
GEP9,CRWT 1241,F3,25.35,27.01,29.005,NA,NA,3,F,4,1241,401241,2014-10-28T00:00:00Z,full,CRWT153,8,FALSE,0.0793844364086745,0.250867937127376,0,0,0,0
GEP9,CRWT 1242,C8,22.485,25.36,26.935,NA,NA,8,C,4,1242,401242,2014-11-04T00:00:00Z,full,CRWT153,8,FALSE,0.0457526779983007,0.335643125695065,0,0,0,0
GEP9,CRWT 1247,G3,27.325,29.615,31.56,NA,NA,3,G,4,1247,401247,2014-10-28T00:00:00Z,full,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 1251,B8,27.8866666666667,29.1,29.795,NA,NA,8,B,4,1251,401251,2014-11-04T00:00:00Z,full,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 1263,D10,26.75,28.84,29.4,NA,NA,10,D,4,1263,401263,2014-11-11T00:00:00Z,full,CRWT153,8,FALSE,0.159320078414908,0.678302163723837,0,0,0,0
GEP9,CRWT 1265,E3,28.3,29.94,32.365,NA,NA,3,E,4,1265,401265,2014-10-28T00:00:00Z,full,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 1268,C10,25.39,27.61,28.375,NA,NA,10,C,4,1268,401268,2014-11-11T00:00:00Z,full,CRWT153,8,FALSE,0.126306430810846,0.588453368609383,0,0,0,0
GEP9,CRWT 296,H10,22.955,25.205,31.845,NA,NA,10,H,4,296,400296,2014-11-11T00:00:00Z,none,CRWT153,8,FALSE,0.00210786764942271,0.0100267648247102,0,0,0,0
