"Well","SampleName","TargetName","Task","Reporter","Ct","plate","geno_set"
"E1","111 SCN S7","VRN2","Unknown","SYBR",29.7201995849609,"3","Ot+Scn"
"E2","111 SCN S7","VRN2","Unknown","SYBR",29.834379196167,"3","Ot+Scn"
"E3","111 SCN S7","VRN2","Unknown","SYBR",29.9079456329346,"3","Ot+Scn"
"E4","122 OTE S8","VRN2","Unknown","SYBR",34.2296562194824,"3","Ot+Scn"
"E5","122 OTE S8","VRN2","Unknown","SYBR",33.4529342651367,"3","Ot+Scn"
"E6","122 OTE S8","VRN2","Unknown","SYBR",33.8351860046387,"3","Ot+Scn"
"E7","108 OTE S9","VRN2","Unknown","SYBR",35.7912673950195,"3","Ot+Scn"
"E9","108 OTE S9","VRN2","Unknown","SYBR",NA,"3","Ot+Scn"
"F2","117 OTE S7","VRN2","Unknown","SYBR",34.2083358764648,"3","Ot+Scn"
"F3","117 OTE S7","VRN2","Unknown","SYBR",34.0844306945801,"3","Ot+Scn"
"F4","143 SCN S8","VRN2","Unknown","SYBR",29.9534149169922,"3","Ot+Scn"
"F5","143 SCN S8","VRN2","Unknown","SYBR",30.8642768859863,"3","Ot+Scn"
"F6","143 SCN S8","VRN2","Unknown","SYBR",30.2939395904541,"3","Ot+Scn"
"F7","141 SCN S9","VRN2","Unknown","SYBR",32.4679946899414,"3","Ot+Scn"
"F8","141 SCN S9","VRN2","Unknown","SYBR",31.9494037628174,"3","Ot+Scn"
"F12","NT","VRN2","NTC","SYBR",NA,"3","Ot+Scn"
"G1","162 OTE S7","VRN2","Unknown","SYBR",31.7763938903809,"3","Ot+Scn"
"G3","162 OTE S7","VRN2","Unknown","SYBR",31.668966293335,"3","Ot+Scn"
"G5","148 SCN S8","VRN2","Unknown","SYBR",32.7323684692383,"3","Ot+Scn"
"G6","148 SCN S8","VRN2","Unknown","SYBR",32.6875343322754,"3","Ot+Scn"
"G7","179 SCN S9","VRN2","Unknown","SYBR",30.5824394226074,"3","Ot+Scn"
"G9","179 SCN S9","VRN2","Unknown","SYBR",30.7104949951172,"3","Ot+Scn"
"G12","NT","VRN2","NTC","SYBR",NA,"3","Ot+Scn"
"H1","186 SCN S7","VRN2","Unknown","SYBR",30.3719291687012,"3","Ot+Scn"
"H2","186 SCN S7","VRN2","Unknown","SYBR",30.6250190734863,"3","Ot+Scn"
"H3","186 SCN S7","VRN2","Unknown","SYBR",30.1915092468262,"3","Ot+Scn"
"H4","159 OTE S8","VRN2","Unknown","SYBR",34.112190246582,"3","Ot+Scn"
"H6","159 OTE S8","VRN2","Unknown","SYBR",33.7357330322266,"3","Ot+Scn"
"H7","192 OTE S9","VRN2","Unknown","SYBR",35.8026008605957,"3","Ot+Scn"
"H8","192 OTE S9","VRN2","Unknown","SYBR",NA,"3","Ot+Scn"
"H9","192 OTE S9","VRN2","Unknown","SYBR",35.7185173034668,"3","Ot+Scn"
"H12","NT","VRN2","NTC","SYBR",NA,"3","Ot+Scn"
"A1","17 SCN S10","VRN2","Unknown","SYBR",32.7902641296387,"4","Ot+Scn"
"A2","17 SCN S10","VRN2","Unknown","SYBR",32.9860801696777,"4","Ot+Scn"
"A4","25 SCN S11","VRN2","Unknown","SYBR",32.9794273376465,"4","Ot+Scn"
"A5","25 SCN S11","VRN2","Unknown","SYBR",32.6142654418945,"4","Ot+Scn"
"A6","25 SCN S11","VRN2","Unknown","SYBR",32.9009742736816,"4","Ot+Scn"
"A7","41 OTE S12","VRN2","Unknown","SYBR",35.0712203979492,"4","Ot+Scn"
"A9","41 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"A12","IRC","VRN2","IRC","SYBR",31.3557548522949,"4","Ot+Scn"
"B1","44 OTE S10","VRN2","Unknown","SYBR",35.6598167419434,"4","Ot+Scn"
"B2","44 OTE S10","VRN2","Unknown","SYBR",35.699031829834,"4","Ot+Scn"
"B3","44 OTE S10","VRN2","Unknown","SYBR",35.6839866638184,"4","Ot+Scn"
"B4","33 OTE S11","VRN2","Unknown","SYBR",35.9413604736328,"4","Ot+Scn"
"B5","33 OTE S11","VRN2","Unknown","SYBR",34.1985626220703,"4","Ot+Scn"
"B8","45 SCN S12","VRN2","Unknown","SYBR",32.5373077392578,"4","Ot+Scn"
"B9","45 SCN S12","VRN2","Unknown","SYBR",32.3193855285645,"4","Ot+Scn"
"B12","IRC","VRN2","IRC","SYBR",31.5903663635254,"4","Ot+Scn"
"C1","64 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C2","64 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C3","64 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C4","69 OTE S11","VRN2","Unknown","SYBR",34.5952186584473,"4","Ot+Scn"
"C5","69 OTE S11","VRN2","Unknown","SYBR",35.8445739746094,"4","Ot+Scn"
"C6","69 OTE S11","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C7","68 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C8","68 OTE S12","VRN2","Unknown","SYBR",35.5786247253418,"4","Ot+Scn"
"C9","68 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"C12","IRC","VRN2","IRC","SYBR",31.4794883728027,"4","Ot+Scn"
"D1","95 SCN S10","VRN2","Unknown","SYBR",33.3629112243652,"4","Ot+Scn"
"D2","95 SCN S10","VRN2","Unknown","SYBR",33.3847694396973,"4","Ot+Scn"
"D4","84 SCN S11","VRN2","Unknown","SYBR",32.8085098266602,"4","Ot+Scn"
"D5","84 SCN S11","VRN2","Unknown","SYBR",32.2784042358398,"4","Ot+Scn"
"D6","84 SCN S11","VRN2","Unknown","SYBR",32.7615661621094,"4","Ot+Scn"
"D8","76 SCN S12","VRN2","Unknown","SYBR",31.23264503479,"4","Ot+Scn"
"D9","76 SCN S12","VRN2","Unknown","SYBR",31.9809093475342,"4","Ot+Scn"
"E1","102 OTE S10","VRN2","Unknown","SYBR",35.658073425293,"4","Ot+Scn"
"E2","102 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"E3","102 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"E4","106 OTE S11","VRN2","Unknown","SYBR",35.2218894958496,"4","Ot+Scn"
"E5","106 OTE S11","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"E6","106 OTE S11","VRN2","Unknown","SYBR",34.5226783752441,"4","Ot+Scn"
"E8","114 SCN S12","VRN2","Unknown","SYBR",34.4403800964355,"4","Ot+Scn"
"E9","114 SCN S12","VRN2","Unknown","SYBR",34.1866645812988,"4","Ot+Scn"
"F1","123 SCN S10","VRN2","Unknown","SYBR",35.7198753356934,"4","Ot+Scn"
"F2","123 SCN S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"F4","128 SCN S11","VRN2","Unknown","SYBR",33.0900764465332,"4","Ot+Scn"
"F5","128 SCN S11","VRN2","Unknown","SYBR",32.974853515625,"4","Ot+Scn"
"F6","128 SCN S11","VRN2","Unknown","SYBR",32.9692687988281,"4","Ot+Scn"
"F7","142 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"F8","142 OTE S12","VRN2","Unknown","SYBR",35.94091796875,"4","Ot+Scn"
"F9","142 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"F12","NT","VRN2","NTC","SYBR",NA,"4","Ot+Scn"
"G1","149 SCN S10","VRN2","Unknown","SYBR",34.0498085021973,"4","Ot+Scn"
"G2","149 SCN S10","VRN2","Unknown","SYBR",34.0690841674805,"4","Ot+Scn"
"G3","149 SCN S10","VRN2","Unknown","SYBR",34.0001602172852,"4","Ot+Scn"
"G4","160 OTE S11","VRN2","Unknown","SYBR",34.2507209777832,"4","Ot+Scn"
"G5","160 OTE S11","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"G6","160 OTE S11","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"G7","151 SCN S12","VRN2","Unknown","SYBR",32.7927131652832,"4","Ot+Scn"
"G9","151 SCN S12","VRN2","Unknown","SYBR",33.0792503356934,"4","Ot+Scn"
"G12","NT","VRN2","NTC","SYBR",NA,"4","Ot+Scn"
"H1","163 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H2","163 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H3","163 OTE S10","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H4","182 SCN S11","VRN2","Unknown","SYBR",34.6217842102051,"4","Ot+Scn"
"H5","182 SCN S11","VRN2","Unknown","SYBR",34.2916450500488,"4","Ot+Scn"
"H6","182 SCN S11","VRN2","Unknown","SYBR",33.9964447021484,"4","Ot+Scn"
"H7","184 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H8","184 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H9","184 OTE S12","VRN2","Unknown","SYBR",NA,"4","Ot+Scn"
"H12","NT","VRN2","NTC","SYBR",NA,"4","Ot+Scn"
"A1","28 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A2","28 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A3","28 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A4","7 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A5","7 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A6","7 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"A7","3 BS S3","VRN3","Unknown","SYBR",30.2670707702637,"1","BW+BS"
"A8","3 BS S3","VRN3","Unknown","SYBR",30.626350402832,"1","BW+BS"
"A9","3 BS S3","VRN3","Unknown","SYBR",30.6303043365479,"1","BW+BS"
"A11","145 BS S7 IRC","VRN3","IRC","SYBR",29.9969482421875,"1","BW+BS"
"A12","Otane IRC","VRN3","IRC","SYBR",30.1593952178955,"1","BW+BS"
"B1","31 BS S1","VRN3","Unknown","SYBR",31.8265495300293,"1","BW+BS"
"B2","31 BS S1","VRN3","Unknown","SYBR",32.360424041748,"1","BW+BS"
"B3","31 BS S1","VRN3","Unknown","SYBR",32.8118743896484,"1","BW+BS"
"B4","37 BS S2","VRN3","Unknown","SYBR",31.5129947662354,"1","BW+BS"
"B6","37 BS S2","VRN3","Unknown","SYBR",31.5134220123291,"1","BW+BS"
"B7","29 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"B8","29 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"B9","29 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"B11","145 BS S7 IRC","VRN3","IRC","SYBR",30.3429355621338,"1","BW+BS"
"B12","Otane IRC","VRN3","IRC","SYBR",29.8679313659668,"1","BW+BS"
"C1","55 BS S1","VRN3","Unknown","SYBR",32.0430641174316,"1","BW+BS"
"C2","55 BS S1","VRN3","Unknown","SYBR",31.9066066741943,"1","BW+BS"
"C3","55 BS S1","VRN3","Unknown","SYBR",31.8454475402832,"1","BW+BS"
"C4","51 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"C5","51 BW S2","VRN3","Unknown","SYBR",36.9431228637695,"1","BW+BS"
"C6","51 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"C7","87 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"C8","87 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"C9","87 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"C11","145 BS S7 IRC","VRN3","IRC","SYBR",30.0710372924805,"1","BW+BS"
"C12","Otane IRC","VRN3","IRC","SYBR",30.086332321167,"1","BW+BS"
"D1","65 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"D2","65 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"D3","65 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"D5","80 BS S2","VRN3","Unknown","SYBR",30.3744888305664,"1","BW+BS"
"D6","80 BS S2","VRN3","Unknown","SYBR",30.5473518371582,"1","BW+BS"
"D7","92 BS S3","VRN3","Unknown","SYBR",30.0870227813721,"1","BW+BS"
"D8","92 BS S3","VRN3","Unknown","SYBR",29.9616050720215,"1","BW+BS"
"D9","92 BS S3","VRN3","Unknown","SYBR",30.4407424926758,"1","BW+BS"
"E1","98 BS S1","VRN3","Unknown","SYBR",32.300407409668,"1","BW+BS"
"E2","98 BS S1","VRN3","Unknown","SYBR",31.8332576751709,"1","BW+BS"
"E3","98 BS S1","VRN3","Unknown","SYBR",32.1395492553711,"1","BW+BS"
"E4","124 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"E5","124 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"E6","124 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"E7","101 BS S3","VRN3","Unknown","SYBR",31.5018196105957,"1","BW+BS"
"E8","101 BS S3","VRN3","Unknown","SYBR",31.2264976501465,"1","BW+BS"
"E9","101 BS S3","VRN3","Unknown","SYBR",31.5665855407715,"1","BW+BS"
"F1","144 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"F2","144 BW S1","VRN3","Unknown","SYBR",35.3346214294434,"1","BW+BS"
"F3","144 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"F5","139 BS S2","VRN3","Unknown","SYBR",33.4094924926758,"1","BW+BS"
"F6","139 BS S2","VRN3","Unknown","SYBR",33.5123100280762,"1","BW+BS"
"F7","115 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"F8","115 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"F9","115 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"F12","NT","VRN3","NTC","SYBR",NA,"1","BW+BS"
"G1","150 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G2","150 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G3","150 BW S1","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G4","158 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G5","158 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G6","158 BW S2","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G7","155 BW S3","VRN3","Unknown","SYBR",36.2839164733887,"1","BW+BS"
"G8","155 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G9","155 BW S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"G12","NT","VRN3","NTC","SYBR",NA,"1","BW+BS"
"H2","185 BS S1","VRN3","Unknown","SYBR",30.6889686584473,"1","BW+BS"
"H3","185 BS S1","VRN3","Unknown","SYBR",30.6543884277344,"1","BW+BS"
"H4","161 BS S2","VRN3","Unknown","SYBR",31.9088363647461,"1","BW+BS"
"H5","161 BS S2","VRN3","Unknown","SYBR",31.9682197570801,"1","BW+BS"
"H6","161 BS S2","VRN3","Unknown","SYBR",32.1562156677246,"1","BW+BS"
"H7","189 BS S3","VRN3","Unknown","SYBR",34.7030410766602,"1","BW+BS"
"H8","189 BS S3","VRN3","Unknown","SYBR",NA,"1","BW+BS"
"H9","189 BS S3","VRN3","Unknown","SYBR",34.2535362243652,"1","BW+BS"
"H12","NT","VRN3","NTC","SYBR",NA,"1","BW+BS"
"A1","6 BS S4","VRN3","Unknown","SYBR",31.5192775726318,"2","BW+BS"
"A2","6 BS S4","VRN3","Unknown","SYBR",31.8414268493652,"2","BW+BS"
"A3","6 BS S4","VRN3","Unknown","SYBR",32.0814399719238,"2","BW+BS"
"A5","4 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"A7","38 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"A9","38 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"A12","Otane IRC","VRN3","IRC","SYBR",30.0997524261475,"2","BW+BS"
"B1","13 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"B2","13 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"B3","13 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"B5","20 BS S5","VRN3","Unknown","SYBR",30.4931125640869,"2","BW+BS"
"B6","20 BS S5","VRN3","Unknown","SYBR",30.7284107208252,"2","BW+BS"
"B7","46 BS S6","VRN3","Unknown","SYBR",31.867956161499,"2","BW+BS"
"B8","46 BS S6","VRN3","Unknown","SYBR",31.9253482818604,"2","BW+BS"
"B9","46 BS S6","VRN3","Unknown","SYBR",31.6509876251221,"2","BW+BS"
"B12","Otane IRC","VRN3","IRC","SYBR",29.9321403503418,"2","BW+BS"
"C2","83 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C3","83 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C4","61 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C5","61 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C6","61 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C7","74 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C8","74 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C9","74 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"C12","Otane IRC","VRN3","IRC","SYBR",30.1061210632324,"2","BW+BS"
"D1","93 BS S4","VRN3","Unknown","SYBR",31.6076641082764,"2","BW+BS"
"D2","93 BS S4","VRN3","Unknown","SYBR",31.4779968261719,"2","BW+BS"
"D5","86 BS S5","VRN3","Unknown","SYBR",33.2761421203613,"2","BW+BS"
"D6","86 BS S5","VRN3","Unknown","SYBR",32.7947158813477,"2","BW+BS"
"D7","88 BS S6","VRN3","Unknown","SYBR",30.2212600708008,"2","BW+BS"
"D8","88 BS S6","VRN3","Unknown","SYBR",29.8705615997314,"2","BW+BS"
"D9","88 BS S6","VRN3","Unknown","SYBR",30.3848552703857,"2","BW+BS"
"E1","99 BS S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"E2","99 BS S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"E4","109 BS S5","VRN3","Unknown","SYBR",31.860595703125,"2","BW+BS"
"E5","109 BS S5","VRN3","Unknown","SYBR",32.2252502441406,"2","BW+BS"
"E6","109 BS S5","VRN3","Unknown","SYBR",32.1614151000977,"2","BW+BS"
"E7","100 BS S6","VRN3","Unknown","SYBR",30.2400245666504,"2","BW+BS"
"E8","100 BS S6","VRN3","Unknown","SYBR",29.5330009460449,"2","BW+BS"
"E9","100 BS S6","VRN3","Unknown","SYBR",29.8941135406494,"2","BW+BS"
"F1","107 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F2","107 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F3","107 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F4","138 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F5","138 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F7","131 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F8","131 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F9","131 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"F12","NT","VRN3","NTC","SYBR",NA,"2","BW+BS"
"G3","152 BW S4","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"G4","166 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"G5","166 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"G6","166 BW S5","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"G7","156 BS S6","VRN3","Unknown","SYBR",30.4046268463135,"2","BW+BS"
"G8","156 BS S6","VRN3","Unknown","SYBR",30.6123600006104,"2","BW+BS"
"G12","NT","VRN3","NTC","SYBR",NA,"2","BW+BS"
"H1","171 BS S4","VRN3","Unknown","SYBR",32.741382598877,"2","BW+BS"
"H2","171 BS S4","VRN3","Unknown","SYBR",32.9856147766113,"2","BW+BS"
"H3","171 BS S4","VRN3","Unknown","SYBR",33.2183456420898,"2","BW+BS"
"H5","172 BS S5","VRN3","Unknown","SYBR",29.965015411377,"2","BW+BS"
"H6","172 BS S5","VRN3","Unknown","SYBR",30.3396072387695,"2","BW+BS"
"H7","176 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"H8","176 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"H9","176 BW S6","VRN3","Unknown","SYBR",NA,"2","BW+BS"
"H12","NT","VRN3","NTC","SYBR",NA,"2","BW+BS"
"A1","26 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"A2","26 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"A3","26 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"A4","9 BS S8","VRN3","Unknown","SYBR",31.9436702728271,"3","BW+BS"
"A5","9 BS S8","VRN3","Unknown","SYBR",32.7236557006836,"3","BW+BS"
"A7","19 BS S9","VRN3","Unknown","SYBR",29.0262985229492,"3","BW+BS"
"A8","19 BS S9","VRN3","Unknown","SYBR",29.1490898132324,"3","BW+BS"
"A9","19 BS S9","VRN3","Unknown","SYBR",29.0950946807861,"3","BW+BS"
"B1","47 BS S7","VRN3","Unknown","SYBR",31.4590625762939,"3","BW+BS"
"B2","47 BS S7","VRN3","Unknown","SYBR",31.3361377716064,"3","BW+BS"
"B3","47 BS S7","VRN3","Unknown","SYBR",30.9889087677002,"3","BW+BS"
"B4","32 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"B5","32 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"B8","24 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"B9","24 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"B12","Otane IRC","VRN3","IRC","SYBR",30.3819332122803,"3","BW+BS"
"C1","56 BS S7","VRN3","Unknown","SYBR",32.3306770324707,"3","BW+BS"
"C2","56 BS S7","VRN3","Unknown","SYBR",32.3791961669922,"3","BW+BS"
"C3","56 BS S7","VRN3","Unknown","SYBR",32.0875205993652,"3","BW+BS"
"C4","75 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"C5","75 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"C6","75 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"C7","85 BS S9","VRN3","Unknown","SYBR",32.6234664916992,"3","BW+BS"
"C8","85 BS S9","VRN3","Unknown","SYBR",32.0493431091309,"3","BW+BS"
"C9","85 BS S9","VRN3","Unknown","SYBR",31.6278953552246,"3","BW+BS"
"C12","Otane IRC","VRN3","IRC","SYBR",30.1989994049072,"3","BW+BS"
"D1","79 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"D2","79 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"D3","79 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"D4","77 BS S8","VRN3","Unknown","SYBR",32.8973846435547,"3","BW+BS"
"D5","77 BS S8","VRN3","Unknown","SYBR",32.2318916320801,"3","BW+BS"
"D6","77 BS S8","VRN3","Unknown","SYBR",32.5530395507812,"3","BW+BS"
"D7","91 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"D8","91 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"D9","91 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"E2","120 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"E3","120 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"E4","113 BS S8","VRN3","Unknown","SYBR",31.1475772857666,"3","BW+BS"
"E5","113 BS S8","VRN3","Unknown","SYBR",30.8955841064453,"3","BW+BS"
"E6","113 BS S8","VRN3","Unknown","SYBR",31.5824222564697,"3","BW+BS"
"E7","110 BS S9","VRN3","Unknown","SYBR",31.2922306060791,"3","BW+BS"
"E8","110 BS S9","VRN3","Unknown","SYBR",30.9269104003906,"3","BW+BS"
"E9","110 BS S9","VRN3","Unknown","SYBR",31.0495910644531,"3","BW+BS"
"F1","121 BS S7","VRN3","Unknown","SYBR",30.2369384765625,"3","BW+BS"
"F2","121 BS S7","VRN3","Unknown","SYBR",30.5266456604004,"3","BW+BS"
"F3","121 BS S7","VRN3","Unknown","SYBR",30.5029296875,"3","BW+BS"
"F4","116 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"F5","116 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"F7","127 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"F8","127 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"F9","127 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"F12","NT","VRN3","NTC","SYBR",NA,"3","BW+BS"
"G1","145 BS S7","VRN3","Unknown","SYBR",30.8308715820312,"3","BW+BS"
"G3","145 BS S7","VRN3","Unknown","SYBR",30.6606903076172,"3","BW+BS"
"G4","165 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"G5","165 BW S8","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"G7","178 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"G8","178 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"G9","178 BW S9","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"G12","NT","VRN3","NTC","SYBR",NA,"3","BW+BS"
"H2","147 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"H3","147 BW S7","VRN3","Unknown","SYBR",NA,"3","BW+BS"
"H4","167 BS S8","VRN3","Unknown","SYBR",32.6765327453613,"3","BW+BS"
"H6","167 BS S8","VRN3","Unknown","SYBR",32.2261848449707,"3","BW+BS"
"H7","187 BS S9","VRN3","Unknown","SYBR",32.2373161315918,"3","BW+BS"
"H8","187 BS S9","VRN3","Unknown","SYBR",32.4491577148438,"3","BW+BS"
"H9","187 BS S9","VRN3","Unknown","SYBR",32.5790023803711,"3","BW+BS"
"H12","NT","VRN3","NTC","SYBR",NA,"3","BW+BS"
"A1","2 BS S10","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"A2","2 BS S10","VRN3","Unknown","SYBR",30.7004108428955,"4","BW+BS"
"A3","2 BS S10","VRN3","Unknown","SYBR",29.9157390594482,"4","BW+BS"
"A4","11 BW S11","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"A5","11 BW S11","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"A6","11 BW S11","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"A7","14 BS S12","VRN3","Unknown","SYBR",35.5158233642578,"4","BW+BS"
"A8","14 BS S12","VRN3","Unknown","SYBR",36.2180786132812,"4","BW+BS"
"A9","14 BS S12","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"A12","Otane IRC","VRN3","IRC","SYBR",29.4559211730957,"4","BW+BS"
"B1","35 BW S10","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"B2","35 BW S10","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"B3","35 BW S10","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"B4","42 BS S11","VRN3","Unknown","SYBR",30.4311847686768,"4","BW+BS"
"B5","42 BS S11","VRN3","Unknown","SYBR",30.6655597686768,"4","BW+BS"
"B6","42 BS S11","VRN3","Unknown","SYBR",30.5437335968018,"4","BW+BS"
"B8","22 BW S12","VRN3","Unknown","SYBR",NA,"4","BW+BS"
"B9","22 BW S12","VRN3","Unknown","SYBR",NA,"4","BW+BS"
